model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
sentence_transformers_all_MiniLM_L6_v2,C_lex_sem_strong,1,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.49785307285307284,0.3333333333333333,1.0,39
sentence_transformers_all_MiniLM_L6_v2,C_lex_sem_strong,3,0.23931623931623933,0.358974358974359,0.28717948717948727,0.45512854871324987,0.26923076923076916,0.49785307285307284,0.6410256410256411,1.0,39
sentence_transformers_all_MiniLM_L6_v2,C_lex_sem_strong,5,0.16923076923076927,0.4230769230769231,0.24175824175824182,0.4964037726369861,0.29423076923076924,0.49785307285307284,0.6923076923076923,1.0,39
sentence_transformers_all_MiniLM_L6_v2,C_lex_sem_strong,10,0.11282051282051278,0.5641025641025641,0.1880341880341881,0.5763320942936222,0.3214234839234839,0.49785307285307284,0.8717948717948718,1.0,39
sentence_transformers_all_MiniLM_L6_v2,D_zfilter,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.5071530321530321,0.358974358974359,1.0,39
sentence_transformers_all_MiniLM_L6_v2,D_zfilter,3,0.2478632478632479,0.3717948717948718,0.2974358974358975,0.4575737956865694,0.28632478632478625,0.5071530321530321,0.6410256410256411,1.0,39
sentence_transformers_all_MiniLM_L6_v2,D_zfilter,5,0.18974358974358976,0.47435897435897434,0.27106227106227115,0.5245153339300654,0.31965811965811963,0.5071530321530321,0.7435897435897436,1.0,39
sentence_transformers_all_MiniLM_L6_v2,D_zfilter,10,0.11538461538461534,0.5769230769230769,0.19230769230769235,0.5791231050521664,0.3416107041107041,0.5071530321530321,0.8461538461538461,1.0,39
sentence_transformers_all_MiniLM_L6_v2,E_diversity,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.5186914936914936,0.358974358974359,1.0,39
sentence_transformers_all_MiniLM_L6_v2,E_diversity,3,0.24786324786324784,0.3717948717948718,0.29743589743589743,0.4282718505353482,0.2948717948717948,0.5186914936914936,0.6153846153846154,1.0,39
sentence_transformers_all_MiniLM_L6_v2,E_diversity,5,0.2,0.5,0.2857142857142858,0.5044833326158799,0.3352564102564102,0.5186914936914936,0.7692307692307693,1.0,39
sentence_transformers_all_MiniLM_L6_v2,E_diversity,10,0.13333333333333333,0.6666666666666666,0.22222222222222227,0.5835656600138471,0.3728378103378103,0.5186914936914936,0.8717948717948718,1.0,39
sentence_transformers_all_MiniLM_L6_v2,F_recall_first,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.49668294668294666,0.358974358974359,1.0,39
sentence_transformers_all_MiniLM_L6_v2,F_recall_first,3,0.23076923076923078,0.34615384615384615,0.276923076923077,0.45101166610546467,0.2670940170940171,0.49668294668294666,0.6153846153846154,1.0,39
sentence_transformers_all_MiniLM_L6_v2,F_recall_first,5,0.16923076923076924,0.4230769230769231,0.24175824175824182,0.49340788663087254,0.29594017094017094,0.49668294668294666,0.6666666666666666,1.0,39
