url,name,topics,skills_title,description,language,outcomes
https://www.coursera.org/learn/sustainability-challenges-for-planet-and-employers,Sustainability Challenges for the Planet and Employers | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",problem solving,"This course builds on the foundational knowledge gained in the first course in the series. Learners will continue to shape their understanding of global problems like climate change while developing their skills in using sustainability indicators, managing waste streams, addressing challenges, and providing green building recommendations. Mixed modalities continue to be used to provide text, video, interactive activities, and peer reviews so all learners can add to their knowledge around sustainability issues. Content overviews and instructional lecture videos produced with ASU School of Sustainability professors are the cornerstones of the content presented in this course.Topical and practical knowledge is the central combination of elements driving this course. Through interactive learning objects and peer-reviewed submissions, learners have the opportunity to practice their skills and receive feedback from experts and their fellow learners. Learners also participate in regular knowledge checks throughout the course, with mid-course and final assessments to evaluate their overall learning.

This course uses interactive activities, hands-on experiences, and opportunities to build tools like checklists and memo templates to help learners gain confidence in their skills and support their entry into the workforce. Building on the skills they have learned in the first course, this learning experience provides learners with more specialized knowledge while still tying it to real-world scenarios and skills that they will need when they get into the field as sustainability analysts.",English,[]
https://www.coursera.org/learn/sustainability-challenges-for-planet-and-employers,Sustainability Challenges for the Planet and Employers | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",sustainability,"This course builds on the foundational knowledge gained in the first course in the series. Learners will continue to shape their understanding of global problems like climate change while developing their skills in using sustainability indicators, managing waste streams, addressing challenges, and providing green building recommendations. Mixed modalities continue to be used to provide text, video, interactive activities, and peer reviews so all learners can add to their knowledge around sustainability issues. Content overviews and instructional lecture videos produced with ASU School of Sustainability professors are the cornerstones of the content presented in this course.Topical and practical knowledge is the central combination of elements driving this course. Through interactive learning objects and peer-reviewed submissions, learners have the opportunity to practice their skills and receive feedback from experts and their fellow learners. Learners also participate in regular knowledge checks throughout the course, with mid-course and final assessments to evaluate their overall learning.

This course uses interactive activities, hands-on experiences, and opportunities to build tools like checklists and memo templates to help learners gain confidence in their skills and support their entry into the workforce. Building on the skills they have learned in the first course, this learning experience provides learners with more specialized knowledge while still tying it to real-world scenarios and skills that they will need when they get into the field as sustainability analysts.",English,[]
https://www.coursera.org/learn/sustainability-skills-and-competencies,Foundational Sustainability Skills & Competencies | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",sustainable business,"The third course in this specialization takes the skills and knowledge learners have gained in the previous two courses and develops them into concrete skills that will serve the learner when they enter the field as a sustainability analyst. These skills include developing sustainability goals and initiatives, reporting and planning, maintaining document accuracy, and identifying partners for sustainability initiatives. This course focuses on the real-world application of all the skills the learners have gained in the previous two courses, using video, text, interactive, and peer-reviewed content and activities to support continued growth and learning.In this course, the topical knowledge presented is directly related to the practical skills learners will demonstrate since the content presented is about tasks crucial to a successful sustainability analyst. Interactive learning objects and peer-reviewed submissions provide opportunities for hands-on learning and collaboration with fellow learners. Knowledge checks ensure that learners clearly understand the skills and competencies needed in the field of sustainability. At the same time, the hands-on activities provide them with opportunities to practice those skills and competencies.

Because this course is intended to be the final learning experience in the sequence, it supports learners as they prepare to enter the job market and seek sustainability roles. By presenting opportunities to practice developing reports, setting goals, and evaluating potential external partners, learners will be able to speak to those tasks in job interviews and complete the tasks successfully when they are hired into a role. The focus on practical application in this course supports learnersâ confidence and development toward the position they seek.",English,[]
https://www.coursera.org/learn/sustainability-skills-and-competencies,Foundational Sustainability Skills & Competencies | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",communication,"The third course in this specialization takes the skills and knowledge learners have gained in the previous two courses and develops them into concrete skills that will serve the learner when they enter the field as a sustainability analyst. These skills include developing sustainability goals and initiatives, reporting and planning, maintaining document accuracy, and identifying partners for sustainability initiatives. This course focuses on the real-world application of all the skills the learners have gained in the previous two courses, using video, text, interactive, and peer-reviewed content and activities to support continued growth and learning.In this course, the topical knowledge presented is directly related to the practical skills learners will demonstrate since the content presented is about tasks crucial to a successful sustainability analyst. Interactive learning objects and peer-reviewed submissions provide opportunities for hands-on learning and collaboration with fellow learners. Knowledge checks ensure that learners clearly understand the skills and competencies needed in the field of sustainability. At the same time, the hands-on activities provide them with opportunities to practice those skills and competencies.

Because this course is intended to be the final learning experience in the sequence, it supports learners as they prepare to enter the job market and seek sustainability roles. By presenting opportunities to practice developing reports, setting goals, and evaluating potential external partners, learners will be able to speak to those tasks in job interviews and complete the tasks successfully when they are hired into a role. The focus on practical application in this course supports learnersâ confidence and development toward the position they seek.",English,[]
https://www.coursera.org/learn/sustainability-skills-and-competencies,Foundational Sustainability Skills & Competencies | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",sustainability,"The third course in this specialization takes the skills and knowledge learners have gained in the previous two courses and develops them into concrete skills that will serve the learner when they enter the field as a sustainability analyst. These skills include developing sustainability goals and initiatives, reporting and planning, maintaining document accuracy, and identifying partners for sustainability initiatives. This course focuses on the real-world application of all the skills the learners have gained in the previous two courses, using video, text, interactive, and peer-reviewed content and activities to support continued growth and learning.In this course, the topical knowledge presented is directly related to the practical skills learners will demonstrate since the content presented is about tasks crucial to a successful sustainability analyst. Interactive learning objects and peer-reviewed submissions provide opportunities for hands-on learning and collaboration with fellow learners. Knowledge checks ensure that learners clearly understand the skills and competencies needed in the field of sustainability. At the same time, the hands-on activities provide them with opportunities to practice those skills and competencies.

Because this course is intended to be the final learning experience in the sequence, it supports learners as they prepare to enter the job market and seek sustainability roles. By presenting opportunities to practice developing reports, setting goals, and evaluating potential external partners, learners will be able to speak to those tasks in job interviews and complete the tasks successfully when they are hired into a role. The focus on practical application in this course supports learnersâ confidence and development toward the position they seek.",English,[]
https://www.coursera.org/learn/sustainability-skills-and-competencies,Foundational Sustainability Skills & Competencies | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",project planning,"The third course in this specialization takes the skills and knowledge learners have gained in the previous two courses and develops them into concrete skills that will serve the learner when they enter the field as a sustainability analyst. These skills include developing sustainability goals and initiatives, reporting and planning, maintaining document accuracy, and identifying partners for sustainability initiatives. This course focuses on the real-world application of all the skills the learners have gained in the previous two courses, using video, text, interactive, and peer-reviewed content and activities to support continued growth and learning.In this course, the topical knowledge presented is directly related to the practical skills learners will demonstrate since the content presented is about tasks crucial to a successful sustainability analyst. Interactive learning objects and peer-reviewed submissions provide opportunities for hands-on learning and collaboration with fellow learners. Knowledge checks ensure that learners clearly understand the skills and competencies needed in the field of sustainability. At the same time, the hands-on activities provide them with opportunities to practice those skills and competencies.

Because this course is intended to be the final learning experience in the sequence, it supports learners as they prepare to enter the job market and seek sustainability roles. By presenting opportunities to practice developing reports, setting goals, and evaluating potential external partners, learners will be able to speak to those tasks in job interviews and complete the tasks successfully when they are hired into a role. The focus on practical application in this course supports learnersâ confidence and development toward the position they seek.",English,[]
https://www.coursera.org/learn/sustainable-building-design-and-specification,Sustainable Building: Design and Specification | Coursera,"['Health', 'Public Health']",materials research,"This course is an examination of the role designers play in protecting health through specification of materials and choices made in the building design phase. You learn about strategies and principles employed in the execution of healthier design projects. Finally, you look at how the use of healthier materials can lead to a healthier world. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.This course will enable you to:
â¢  Shift from traditional design to a healthier materials design approach  
â¢  Evaluate tools and resources for protecting human health  
â¢  Apply strategies for choosing healthier materials",English,"['Shift from traditional design to a healthier materials design approach', 'Evaluate tools and resources for protecting human health', 'Apply strategies for choosing healthier materials']"
https://www.coursera.org/learn/sustainable-building-design-and-specification,Sustainable Building: Design and Specification | Coursera,"['Health', 'Public Health']",public health,"This course is an examination of the role designers play in protecting health through specification of materials and choices made in the building design phase. You learn about strategies and principles employed in the execution of healthier design projects. Finally, you look at how the use of healthier materials can lead to a healthier world. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.This course will enable you to:
â¢  Shift from traditional design to a healthier materials design approach  
â¢  Evaluate tools and resources for protecting human health  
â¢  Apply strategies for choosing healthier materials",English,"['Shift from traditional design to a healthier materials design approach', 'Evaluate tools and resources for protecting human health', 'Apply strategies for choosing healthier materials']"
https://www.coursera.org/learn/sustainable-building-design-and-specification,Sustainable Building: Design and Specification | Coursera,"['Health', 'Public Health']",green design,"This course is an examination of the role designers play in protecting health through specification of materials and choices made in the building design phase. You learn about strategies and principles employed in the execution of healthier design projects. Finally, you look at how the use of healthier materials can lead to a healthier world. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.This course will enable you to:
â¢  Shift from traditional design to a healthier materials design approach  
â¢  Evaluate tools and resources for protecting human health  
â¢  Apply strategies for choosing healthier materials",English,"['Shift from traditional design to a healthier materials design approach', 'Evaluate tools and resources for protecting human health', 'Apply strategies for choosing healthier materials']"
https://www.coursera.org/learn/sustainable-building-design-and-specification,Sustainable Building: Design and Specification | Coursera,"['Health', 'Public Health']",health transparency and disclosures,"This course is an examination of the role designers play in protecting health through specification of materials and choices made in the building design phase. You learn about strategies and principles employed in the execution of healthier design projects. Finally, you look at how the use of healthier materials can lead to a healthier world. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.This course will enable you to:
â¢  Shift from traditional design to a healthier materials design approach  
â¢  Evaluate tools and resources for protecting human health  
â¢  Apply strategies for choosing healthier materials",English,"['Shift from traditional design to a healthier materials design approach', 'Evaluate tools and resources for protecting human health', 'Apply strategies for choosing healthier materials']"
https://www.coursera.org/learn/sustainable-building-design-and-specification,Sustainable Building: Design and Specification | Coursera,"['Health', 'Public Health']",materials planning,"This course is an examination of the role designers play in protecting health through specification of materials and choices made in the building design phase. You learn about strategies and principles employed in the execution of healthier design projects. Finally, you look at how the use of healthier materials can lead to a healthier world. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.This course will enable you to:
â¢  Shift from traditional design to a healthier materials design approach  
â¢  Evaluate tools and resources for protecting human health  
â¢  Apply strategies for choosing healthier materials",English,"['Shift from traditional design to a healthier materials design approach', 'Evaluate tools and resources for protecting human health', 'Apply strategies for choosing healthier materials']"
https://www.coursera.org/learn/sustainable-construction-in-a-circular-economy,Sustainable Construction in a Circular Economy | Coursera,"['Health', 'Public Health']",project communication,"This course takes a wide-lens view of the role of materials decisions in circular design and the promotion of a healthier world. You find out how to execute a healthier project. You learn why healthier materials matter to the entire project team and the importance of communication between teams. You look at circularity, embodied carbon reduction, and the evolution of the built environment. You examine the role designers play in executing a healthier project, from construction to installation to use, and its significance in the context of cities. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.By the end of this course, youâll be able to:
â¢  Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project 
â¢  Discuss the relationship between circular design and design innovation
â¢  Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world",English,"['Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project', 'Discuss the relationship between circular design and design innovation', 'Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world']"
https://www.coursera.org/learn/sustainable-construction-in-a-circular-economy,Sustainable Construction in a Circular Economy | Coursera,"['Health', 'Public Health']",circularity,"This course takes a wide-lens view of the role of materials decisions in circular design and the promotion of a healthier world. You find out how to execute a healthier project. You learn why healthier materials matter to the entire project team and the importance of communication between teams. You look at circularity, embodied carbon reduction, and the evolution of the built environment. You examine the role designers play in executing a healthier project, from construction to installation to use, and its significance in the context of cities. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.By the end of this course, youâll be able to:
â¢  Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project 
â¢  Discuss the relationship between circular design and design innovation
â¢  Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world",English,"['Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project', 'Discuss the relationship between circular design and design innovation', 'Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world']"
https://www.coursera.org/learn/sustainable-construction-in-a-circular-economy,Sustainable Construction in a Circular Economy | Coursera,"['Health', 'Public Health']",materials safety,"This course takes a wide-lens view of the role of materials decisions in circular design and the promotion of a healthier world. You find out how to execute a healthier project. You learn why healthier materials matter to the entire project team and the importance of communication between teams. You look at circularity, embodied carbon reduction, and the evolution of the built environment. You examine the role designers play in executing a healthier project, from construction to installation to use, and its significance in the context of cities. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.By the end of this course, youâll be able to:
â¢  Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project 
â¢  Discuss the relationship between circular design and design innovation
â¢  Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world",English,"['Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project', 'Discuss the relationship between circular design and design innovation', 'Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world']"
https://www.coursera.org/learn/sustainable-construction-in-a-circular-economy,Sustainable Construction in a Circular Economy | Coursera,"['Health', 'Public Health']",sustainability,"This course takes a wide-lens view of the role of materials decisions in circular design and the promotion of a healthier world. You find out how to execute a healthier project. You learn why healthier materials matter to the entire project team and the importance of communication between teams. You look at circularity, embodied carbon reduction, and the evolution of the built environment. You examine the role designers play in executing a healthier project, from construction to installation to use, and its significance in the context of cities. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.By the end of this course, youâll be able to:
â¢  Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project 
â¢  Discuss the relationship between circular design and design innovation
â¢  Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world",English,"['Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project', 'Discuss the relationship between circular design and design innovation', 'Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world']"
https://www.coursera.org/learn/sustainable-construction-in-a-circular-economy,Sustainable Construction in a Circular Economy | Coursera,"['Health', 'Public Health']",green design,"This course takes a wide-lens view of the role of materials decisions in circular design and the promotion of a healthier world. You find out how to execute a healthier project. You learn why healthier materials matter to the entire project team and the importance of communication between teams. You look at circularity, embodied carbon reduction, and the evolution of the built environment. You examine the role designers play in executing a healthier project, from construction to installation to use, and its significance in the context of cities. Participants in the course should have leadership-level career experience in design, architecture, contracting, or a similar field.By the end of this course, youâll be able to:
â¢  Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project 
â¢  Discuss the relationship between circular design and design innovation
â¢  Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world",English,"['Analyze the role of contractors, subcontractors, and material procurement in the execution of a healthier project', 'Discuss the relationship between circular design and design innovation', 'Examine the capacity of material systems to contribute to a circular, low-carbon, regenerative, and equitable world']"
https://www.coursera.org/learn/sustainable-consumption-health,Sustainable Consumption and Health | Coursera,"['Health', 'Public Health']",problem solving,"This course is an introductory and foundational course on sustainable consumption and health. In the first part of this course, we briefly review definitions of sustainability and the relationship between the three dimensions of sustainability and the UN-Environment Sustainable Environment Goals (SDGs), target and indicators. We then look at frameworks, indicators and footprint requirements to adequately measure sustainability, offering the opportunity to the participants to assess their own carbon and environmental footprint and make recommendation on how to reduce it. We then address the theme of sustainable consumption, looking at our main domains of consumption and at the key conditions to reach sustainable consumption and avoid rebounds effects that tend to reduce the benefits of increased product efficiency. We finally look at ""what is good enough"" for a given product or activity, in relationship with absolute sustainability and planetary boundaries.In the second part focusing on health, we will first identify the main factors affecting health, define DALYs (disability-adjusted life years) as a key metric to measure health burden, and use the rich information made available by the Global Burden of Disease (GBD). We will then use the GBD visualization tool to quantify and compare the respective burdens associated with 70 risks factors and numerous disease causes, in every country of the world and even at the state level for the US. We finally analyze the health impact associated with global trade, evaluating the fraction of the health impacts due to fine particulate in Asia, that are induced by Western consumption.",English,[]
https://www.coursera.org/learn/sustainable-consumption-health,Sustainable Consumption and Health | Coursera,"['Health', 'Public Health']",performance,"This course is an introductory and foundational course on sustainable consumption and health. In the first part of this course, we briefly review definitions of sustainability and the relationship between the three dimensions of sustainability and the UN-Environment Sustainable Environment Goals (SDGs), target and indicators. We then look at frameworks, indicators and footprint requirements to adequately measure sustainability, offering the opportunity to the participants to assess their own carbon and environmental footprint and make recommendation on how to reduce it. We then address the theme of sustainable consumption, looking at our main domains of consumption and at the key conditions to reach sustainable consumption and avoid rebounds effects that tend to reduce the benefits of increased product efficiency. We finally look at ""what is good enough"" for a given product or activity, in relationship with absolute sustainability and planetary boundaries.In the second part focusing on health, we will first identify the main factors affecting health, define DALYs (disability-adjusted life years) as a key metric to measure health burden, and use the rich information made available by the Global Burden of Disease (GBD). We will then use the GBD visualization tool to quantify and compare the respective burdens associated with 70 risks factors and numerous disease causes, in every country of the world and even at the state level for the US. We finally analyze the health impact associated with global trade, evaluating the fraction of the health impacts due to fine particulate in Asia, that are induced by Western consumption.",English,[]
https://www.coursera.org/learn/sustainable-consumption-health,Sustainable Consumption and Health | Coursera,"['Health', 'Public Health']",disease,"This course is an introductory and foundational course on sustainable consumption and health. In the first part of this course, we briefly review definitions of sustainability and the relationship between the three dimensions of sustainability and the UN-Environment Sustainable Environment Goals (SDGs), target and indicators. We then look at frameworks, indicators and footprint requirements to adequately measure sustainability, offering the opportunity to the participants to assess their own carbon and environmental footprint and make recommendation on how to reduce it. We then address the theme of sustainable consumption, looking at our main domains of consumption and at the key conditions to reach sustainable consumption and avoid rebounds effects that tend to reduce the benefits of increased product efficiency. We finally look at ""what is good enough"" for a given product or activity, in relationship with absolute sustainability and planetary boundaries.In the second part focusing on health, we will first identify the main factors affecting health, define DALYs (disability-adjusted life years) as a key metric to measure health burden, and use the rich information made available by the Global Burden of Disease (GBD). We will then use the GBD visualization tool to quantify and compare the respective burdens associated with 70 risks factors and numerous disease causes, in every country of the world and even at the state level for the US. We finally analyze the health impact associated with global trade, evaluating the fraction of the health impacts due to fine particulate in Asia, that are induced by Western consumption.",English,[]
https://www.coursera.org/learn/sustainable-consumption-health,Sustainable Consumption and Health | Coursera,"['Health', 'Public Health']",flow network,"This course is an introductory and foundational course on sustainable consumption and health. In the first part of this course, we briefly review definitions of sustainability and the relationship between the three dimensions of sustainability and the UN-Environment Sustainable Environment Goals (SDGs), target and indicators. We then look at frameworks, indicators and footprint requirements to adequately measure sustainability, offering the opportunity to the participants to assess their own carbon and environmental footprint and make recommendation on how to reduce it. We then address the theme of sustainable consumption, looking at our main domains of consumption and at the key conditions to reach sustainable consumption and avoid rebounds effects that tend to reduce the benefits of increased product efficiency. We finally look at ""what is good enough"" for a given product or activity, in relationship with absolute sustainability and planetary boundaries.In the second part focusing on health, we will first identify the main factors affecting health, define DALYs (disability-adjusted life years) as a key metric to measure health burden, and use the rich information made available by the Global Burden of Disease (GBD). We will then use the GBD visualization tool to quantify and compare the respective burdens associated with 70 risks factors and numerous disease causes, in every country of the world and even at the state level for the US. We finally analyze the health impact associated with global trade, evaluating the fraction of the health impacts due to fine particulate in Asia, that are induced by Western consumption.",English,[]
https://www.coursera.org/learn/sustainable-development,The Age of Sustainable Development Course (Columbia) | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",energy,"The Age of Sustainable Development"" gives students an understanding of the key challenges and pathways to sustainable development - that is, economic development that is also socially inclusive and environmentally sustainable.",English,[]
https://www.coursera.org/learn/sustainable-development,The Age of Sustainable Development Course (Columbia) | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",sustainable energy,"The Age of Sustainable Development"" gives students an understanding of the key challenges and pathways to sustainable development - that is, economic development that is also socially inclusive and environmentally sustainable.",English,[]
https://www.coursera.org/learn/sustainable-development,The Age of Sustainable Development Course (Columbia) | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",urban planning,"The Age of Sustainable Development"" gives students an understanding of the key challenges and pathways to sustainable development - that is, economic development that is also socially inclusive and environmentally sustainable.",English,[]
https://www.coursera.org/learn/sustainable-development,The Age of Sustainable Development Course (Columbia) | Coursera,"['Physical Science and Engineering', 'Environmental Science and Sustainability']",environmental protection,"The Age of Sustainable Development"" gives students an understanding of the key challenges and pathways to sustainable development - that is, economic development that is also socially inclusive and environmentally sustainable.",English,[]
https://www.coursera.org/learn/sustainable-diets,Public Health Perspectives on Sustainable Diets | Coursera,"['Health', 'Public Health']",diets,"What we eat and how we produce that food have significant effects on human health and the sustainability of our planet.  But what is a âsustainableâ diet? A sustainable diet, as defined by the FAO, promotes health and well-being and provides food security for the present population while sustaining human and natural resources for future generations. This short course looks at the urgent need to address the sustainability of our food systems, including better understanding the complex relationship between diet and climate change. Weâll explore current research on dietary shifts needed in high, middle, and low-income countries to achieve both sustainability and food security goals and discuss evidence-based strategies to promote sustainable diets.    This course is offered by the Johns Hopkins Center for a Livable Future and draws from our graduate-level food systems curriculum at the Bloomberg School of Public Health.  You may also be interested in our eight-week flagship Coursera course, âAn Introduction to the US Food System: Perspectives from Public Healthâ.",English,"['What is food system sustainability and resilience? ', 'What is a ""sustainable"" diet - and why does it matter? ', 'How can we make our food system more sustainable? ']"
https://www.coursera.org/learn/sustainable-diets,Public Health Perspectives on Sustainable Diets | Coursera,"['Health', 'Public Health']",sustainability,"What we eat and how we produce that food have significant effects on human health and the sustainability of our planet.  But what is a âsustainableâ diet? A sustainable diet, as defined by the FAO, promotes health and well-being and provides food security for the present population while sustaining human and natural resources for future generations. This short course looks at the urgent need to address the sustainability of our food systems, including better understanding the complex relationship between diet and climate change. Weâll explore current research on dietary shifts needed in high, middle, and low-income countries to achieve both sustainability and food security goals and discuss evidence-based strategies to promote sustainable diets.    This course is offered by the Johns Hopkins Center for a Livable Future and draws from our graduate-level food systems curriculum at the Bloomberg School of Public Health.  You may also be interested in our eight-week flagship Coursera course, âAn Introduction to the US Food System: Perspectives from Public Healthâ.",English,"['What is food system sustainability and resilience? ', 'What is a ""sustainable"" diet - and why does it matter? ', 'How can we make our food system more sustainable? ']"
https://www.coursera.org/learn/sustainable-diets,Public Health Perspectives on Sustainable Diets | Coursera,"['Health', 'Public Health']",climate change,"What we eat and how we produce that food have significant effects on human health and the sustainability of our planet.  But what is a âsustainableâ diet? A sustainable diet, as defined by the FAO, promotes health and well-being and provides food security for the present population while sustaining human and natural resources for future generations. This short course looks at the urgent need to address the sustainability of our food systems, including better understanding the complex relationship between diet and climate change. Weâll explore current research on dietary shifts needed in high, middle, and low-income countries to achieve both sustainability and food security goals and discuss evidence-based strategies to promote sustainable diets.    This course is offered by the Johns Hopkins Center for a Livable Future and draws from our graduate-level food systems curriculum at the Bloomberg School of Public Health.  You may also be interested in our eight-week flagship Coursera course, âAn Introduction to the US Food System: Perspectives from Public Healthâ.",English,"['What is food system sustainability and resilience? ', 'What is a ""sustainable"" diet - and why does it matter? ', 'How can we make our food system more sustainable? ']"
https://www.coursera.org/learn/sustainable-diets,Public Health Perspectives on Sustainable Diets | Coursera,"['Health', 'Public Health']",food,"What we eat and how we produce that food have significant effects on human health and the sustainability of our planet.  But what is a âsustainableâ diet? A sustainable diet, as defined by the FAO, promotes health and well-being and provides food security for the present population while sustaining human and natural resources for future generations. This short course looks at the urgent need to address the sustainability of our food systems, including better understanding the complex relationship between diet and climate change. Weâll explore current research on dietary shifts needed in high, middle, and low-income countries to achieve both sustainability and food security goals and discuss evidence-based strategies to promote sustainable diets.    This course is offered by the Johns Hopkins Center for a Livable Future and draws from our graduate-level food systems curriculum at the Bloomberg School of Public Health.  You may also be interested in our eight-week flagship Coursera course, âAn Introduction to the US Food System: Perspectives from Public Healthâ.",English,"['What is food system sustainability and resilience? ', 'What is a ""sustainable"" diet - and why does it matter? ', 'How can we make our food system more sustainable? ']"
https://www.coursera.org/learn/sustainable-diets,Public Health Perspectives on Sustainable Diets | Coursera,"['Health', 'Public Health']",nutrition,"What we eat and how we produce that food have significant effects on human health and the sustainability of our planet.  But what is a âsustainableâ diet? A sustainable diet, as defined by the FAO, promotes health and well-being and provides food security for the present population while sustaining human and natural resources for future generations. This short course looks at the urgent need to address the sustainability of our food systems, including better understanding the complex relationship between diet and climate change. Weâll explore current research on dietary shifts needed in high, middle, and low-income countries to achieve both sustainability and food security goals and discuss evidence-based strategies to promote sustainable diets.    This course is offered by the Johns Hopkins Center for a Livable Future and draws from our graduate-level food systems curriculum at the Bloomberg School of Public Health.  You may also be interested in our eight-week flagship Coursera course, âAn Introduction to the US Food System: Perspectives from Public Healthâ.",English,"['What is food system sustainability and resilience? ', 'What is a ""sustainable"" diet - and why does it matter? ', 'How can we make our food system more sustainable? ']"
https://www.coursera.org/learn/sustainable-digital-innovation,Sustainable Digital Innovation | Coursera,"['Business', 'Business Strategy']",green strategy,"Two of our most profound business challenges are digitalization and sustainability. They are rapidly changing the way we are doing business both today and in the future. Therefore, in the Sustainable Digital Innovation course, we explore the business opportunities that can open up when we align our strategy with sustainability goals.You will gather knowledge on:
* understanding the sustainable contextual framework
* the methods and tools for your business to address sustainable challenges of different means
* how digital technologies can help you manage and innovate your role in your business ecosystem and support sustainable development in business and society
* the existing and emerging cases of digitally-enabled sustainable solutions - as these solutions are of value to industries on various markets.

Your course leads, Program Director - Staffan Movin, and Jan Agri - Senior Advisor Circular Economy, will guide you through the various perspectives of the field, providing you with the methods and tools you need based on applied research findings. You will also get valuable insights from major business leaders and experts. For example, you will meet:
- BjÃ¶rn Stigson, former President of The World Business Council for Sustainable Development (WBCSD)
- Elaine Weidman Grunewald, Sustainability executive, author, board member, founder of AI Sustainability Center, and former SVP at Ericsson
- Henrik Henriksson, former President and CEO of Scania
- Annika RamskÃ¶ld, Vice President Sustainability, Vattenfall.

After the completion of this course, you can deepen your knowledge with the live professional course, Sustainable Digital Innovation. For more information and registration details follow this link: https://professionalschool.eitdigital.eu/sustainable-digital-innovation",English,[]
https://www.coursera.org/learn/sustainable-digital-innovation,Sustainable Digital Innovation | Coursera,"['Business', 'Business Strategy']",business modeling,"Two of our most profound business challenges are digitalization and sustainability. They are rapidly changing the way we are doing business both today and in the future. Therefore, in the Sustainable Digital Innovation course, we explore the business opportunities that can open up when we align our strategy with sustainability goals.You will gather knowledge on:
* understanding the sustainable contextual framework
* the methods and tools for your business to address sustainable challenges of different means
* how digital technologies can help you manage and innovate your role in your business ecosystem and support sustainable development in business and society
* the existing and emerging cases of digitally-enabled sustainable solutions - as these solutions are of value to industries on various markets.

Your course leads, Program Director - Staffan Movin, and Jan Agri - Senior Advisor Circular Economy, will guide you through the various perspectives of the field, providing you with the methods and tools you need based on applied research findings. You will also get valuable insights from major business leaders and experts. For example, you will meet:
- BjÃ¶rn Stigson, former President of The World Business Council for Sustainable Development (WBCSD)
- Elaine Weidman Grunewald, Sustainability executive, author, board member, founder of AI Sustainability Center, and former SVP at Ericsson
- Henrik Henriksson, former President and CEO of Scania
- Annika RamskÃ¶ld, Vice President Sustainability, Vattenfall.

After the completion of this course, you can deepen your knowledge with the live professional course, Sustainable Digital Innovation. For more information and registration details follow this link: https://professionalschool.eitdigital.eu/sustainable-digital-innovation",English,[]
